Unnamed: 0,PROVISIONAL,BUQUE,IMO,FECHA_ETA,HORA_ETA,FECHA_ETD,HORA_ETD,TXTNUMIMO,TXTESLORA,TXTMANGA,TXTVELMAX,TXTCALADO
0,anon_provisional_0,anon_buque_1,anon_imo_0,06/10/2021 00:00:00,01/01/1900 08:00:00,06/11/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
1,anon_provisional_2,anon_buque_1,anon_imo_0,06/17/2021 00:00:00,01/01/1900 08:00:00,06/18/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
2,anon_provisional_3,anon_buque_1,anon_imo_0,06/24/2021 00:00:00,01/01/1900 08:00:00,06/25/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
3,anon_provisional_4,anon_buque_1,anon_imo_0,07/01/2021 00:00:00,01/01/1900 08:00:00,07/02/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
4,anon_provisional_5,anon_buque_1,anon_imo_0,07/08/2021 00:00:00,01/01/1900 08:00:00,07/09/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
5,anon_provisional_6,anon_buque_1,anon_imo_0,07/15/2021 00:00:00,01/01/1900 08:00:00,07/16/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
6,anon_provisional_7,anon_buque_1,anon_imo_0,07/22/2021 00:00:00,01/01/1900 08:00:00,07/23/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
7,anon_provisional_8,anon_buque_1,anon_imo_0,07/29/2021 00:00:00,01/01/1900 08:00:00,07/30/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
8,anon_provisional_9,anon_buque_1,anon_imo_0,08/05/2021 00:00:00,01/01/1900 08:00:00,08/06/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
9,anon_provisional_10,anon_buque_1,anon_imo_0,08/12/2021 00:00:00,01/01/1900 08:00:00,08/13/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
10,anon_provisional_11,anon_buque_1,anon_imo_0,08/19/2021 00:00:00,01/01/1900 08:00:00,08/20/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
11,anon_provisional_12,anon_buque_1,anon_imo_0,08/26/2021 00:00:00,01/01/1900 08:00:00,08/27/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
12,anon_provisional_13,anon_buque_1,anon_imo_0,01/14/2021 00:00:00,01/01/1900 08:00:00,01/15/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
13,anon_provisional_14,anon_buque_1,anon_imo_0,01/21/2021 00:00:00,01/01/1900 08:00:00,01/22/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
14,anon_provisional_15,anon_buque_1,anon_imo_0,10/21/2021 00:00:00,01/01/1900 08:00:00,10/22/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
15,anon_provisional_16,anon_buque_1,anon_imo_0,10/28/2021 00:00:00,01/01/1900 08:00:00,10/29/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
16,anon_provisional_17,anon_buque_1,anon_imo_0,11/04/2021 00:00:00,01/01/1900 08:00:00,11/05/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
17,anon_provisional_18,anon_buque_1,anon_imo_0,11/11/2021 00:00:00,01/01/1900 08:00:00,11/12/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
18,anon_provisional_19,anon_buque_1,anon_imo_0,11/18/2021 00:00:00,01/01/1900 08:00:00,11/19/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
19,anon_provisional_20,anon_buque_1,anon_imo_0,11/25/2021 00:00:00,01/01/1900 08:00:00,11/26/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
20,anon_provisional_21,anon_buque_1,anon_imo_0,12/02/2021 00:00:00,01/01/1900 08:00:00,12/03/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
21,anon_provisional_22,anon_buque_1,anon_imo_0,12/02/2021 00:00:00,01/01/1900 09:00:00,12/03/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
22,anon_provisional_23,anon_buque_1,anon_imo_0,12/02/2021 00:00:00,01/01/1900 15:00:00,12/03/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
23,anon_provisional_24,anon_buque_1,anon_imo_0,12/09/2021 00:00:00,01/01/1900 15:00:00,12/10/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
24,anon_provisional_25,anon_buque_1,anon_imo_0,12/16/2021 00:00:00,01/01/1900 15:00:00,12/17/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
25,anon_provisional_26,anon_buque_1,anon_imo_0,12/23/2021 00:00:00,01/01/1900 15:00:00,12/24/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
26,anon_provisional_27,anon_buque_1,anon_imo_0,09/02/2021 00:00:00,01/01/1900 08:00:00,09/03/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
27,anon_provisional_28,anon_buque_1,anon_imo_0,09/09/2021 00:00:00,01/01/1900 08:00:00,09/10/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
28,anon_provisional_29,anon_buque_1,anon_imo_0,09/16/2021 00:00:00,01/01/1900 08:00:00,09/17/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
29,anon_provisional_30,anon_buque_1,anon_imo_0,09/23/2021 00:00:00,01/01/1900 08:00:00,09/24/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
30,anon_provisional_31,anon_buque_1,anon_imo_0,09/30/2021 00:00:00,01/01/1900 08:00:00,10/01/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
31,anon_provisional_32,anon_buque_1,anon_imo_0,10/07/2021 00:00:00,01/01/1900 08:00:00,10/08/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
32,anon_provisional_33,anon_buque_1,anon_imo_0,12/30/2021 00:00:00,01/01/1900 15:00:00,12/31/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
33,anon_provisional_34,anon_buque_1,anon_imo_0,04/29/2021 00:00:00,01/01/1900 08:00:00,04/30/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
34,anon_provisional_35,anon_buque_1,anon_imo_0,05/06/2021 00:00:00,01/01/1900 08:00:00,05/07/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
35,anon_provisional_36,anon_buque_1,anon_imo_0,05/13/2021 00:00:00,01/01/1900 08:00:00,05/14/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
36,anon_provisional_37,anon_buque_1,anon_imo_0,05/20/2021 00:00:00,01/01/1900 08:00:00,05/21/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
37,anon_provisional_38,anon_buque_1,anon_imo_0,05/27/2021 00:00:00,01/01/1900 08:00:00,05/28/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
38,anon_provisional_39,anon_buque_1,anon_imo_0,06/03/2021 00:00:00,01/01/1900 08:00:00,06/04/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
39,anon_provisional_40,anon_buque_1,anon_imo_0,03/25/2021 00:00:00,01/01/1900 08:00:00,03/26/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
40,anon_provisional_41,anon_buque_1,anon_imo_0,04/01/2021 00:00:00,01/01/1900 08:00:00,04/02/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
41,anon_provisional_42,anon_buque_1,anon_imo_0,04/08/2021 00:00:00,01/01/1900 08:00:00,04/09/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
42,anon_provisional_43,anon_buque_1,anon_imo_0,04/15/2021 00:00:00,01/01/1900 08:00:00,04/16/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
43,anon_provisional_44,anon_buque_1,anon_imo_0,01/28/2021 00:00:00,01/01/1900 08:00:00,01/29/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
44,anon_provisional_45,anon_buque_1,anon_imo_0,02/04/2021 00:00:00,01/01/1900 08:00:00,02/05/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
45,anon_provisional_46,anon_buque_1,anon_imo_0,02/11/2021 00:00:00,01/01/1900 08:00:00,02/12/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
46,anon_provisional_47,anon_buque_1,anon_imo_0,02/18/2021 00:00:00,01/01/1900 08:00:00,02/19/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
47,anon_provisional_48,anon_buque_1,anon_imo_0,02/25/2021 00:00:00,01/01/1900 20:00:00,02/26/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
48,anon_provisional_49,anon_buque_1,anon_imo_0,03/04/2021 00:00:00,01/01/1900 08:00:00,03/05/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
49,anon_provisional_50,anon_buque_1,anon_imo_0,03/11/2021 00:00:00,01/01/1900 08:00:00,03/12/2021 00:00:00,01/01/1900 18:00:00,anon_imo_0,145.0,22.0,16.5,6.0
50,anon_provisional_51,anon_buque_52,anon_imo_1,06/27/2021 00:00:00,01/01/1900 14:00:00,06/29/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
51,anon_provisional_53,anon_buque_52,anon_imo_1,07/11/2021 00:00:00,01/01/1900 14:00:00,07/13/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
52,anon_provisional_54,anon_buque_52,anon_imo_1,07/18/2021 00:00:00,01/01/1900 14:00:00,07/20/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
53,anon_provisional_55,anon_buque_52,anon_imo_1,08/08/2021 00:00:00,01/01/1900 14:00:00,08/10/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
54,anon_provisional_56,anon_buque_52,anon_imo_1,01/07/2021 00:00:00,01/01/1900 06:00:00,01/12/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
55,anon_provisional_57,anon_buque_52,anon_imo_1,01/07/2021 00:00:00,01/01/1900 06:00:00,01/12/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
56,anon_provisional_58,anon_buque_52,anon_imo_1,01/17/2021 00:00:00,01/01/1900 06:00:00,01/19/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
57,anon_provisional_59,anon_buque_52,anon_imo_1,01/25/2021 00:00:00,01/01/1900 12:00:00,01/26/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
58,anon_provisional_60,anon_buque_52,anon_imo_1,11/21/2021 00:00:00,01/01/1900 14:00:00,11/23/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
59,anon_provisional_61,anon_buque_52,anon_imo_1,11/28/2021 00:00:00,01/01/1900 14:00:00,11/30/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
60,anon_provisional_62,anon_buque_52,anon_imo_1,12/26/2021 00:00:00,01/01/1900 15:00:00,12/28/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
61,anon_provisional_63,anon_buque_52,anon_imo_1,09/05/2021 00:00:00,01/01/1900 14:00:00,09/07/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
62,anon_provisional_64,anon_buque_52,anon_imo_1,09/12/2021 00:00:00,01/01/1900 14:00:00,09/14/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
63,anon_provisional_65,anon_buque_52,anon_imo_1,05/09/2021 00:00:00,01/01/1900 14:00:00,05/11/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
64,anon_provisional_66,anon_buque_52,anon_imo_1,05/23/2021 00:00:00,01/01/1900 14:00:00,05/25/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
65,anon_provisional_67,anon_buque_52,anon_imo_1,03/21/2021 00:00:00,01/01/1900 14:00:00,03/23/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
66,anon_provisional_68,anon_buque_52,anon_imo_1,04/25/2021 00:00:00,01/01/1900 14:00:00,04/27/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
67,anon_provisional_69,anon_buque_52,anon_imo_1,01/31/2021 00:00:00,01/01/1900 14:00:00,02/02/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
68,anon_provisional_70,anon_buque_52,anon_imo_1,02/14/2021 00:00:00,01/01/1900 14:00:00,02/16/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
69,anon_provisional_71,anon_buque_52,anon_imo_1,02/21/2021 00:00:00,01/01/1900 14:00:00,03/09/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
70,anon_provisional_72,anon_buque_52,anon_imo_1,03/14/2021 00:00:00,01/01/1900 14:00:00,03/16/2021 00:00:00,01/01/1900 18:00:00,anon_imo_1,145.0,22.0,16.5,6.3
71,anon_provisional_73,anon_buque_74,anon_imo_2,11/05/2021 00:00:00,01/01/1900 02:00:00,11/06/2021 00:00:00,01/01/1900 05:30:00,anon_imo_2,140.64,22.0,,7.36
72,anon_provisional_75,anon_buque_74,anon_imo_2,11/11/2021 00:00:00,01/01/1900 21:00:00,11/12/2021 00:00:00,01/01/1900 23:30:00,anon_imo_2,140.64,22.0,,7.36
73,anon_provisional_76,anon_buque_74,anon_imo_2,11/19/2021 00:00:00,01/01/1900 06:00:00,11/19/2021 00:00:00,01/01/1900 23:30:00,anon_imo_2,140.64,22.0,,7.36
74,anon_provisional_77,anon_buque_74,anon_imo_2,11/26/2021 00:00:00,01/01/1900 08:00:00,11/26/2021 00:00:00,01/01/1900 23:30:00,anon_imo_2,140.64,22.0,,7.36
78,anon_provisional_78,anon_buque_74,anon_imo_2,07/09/2021 00:00:00,01/01/1900 08:00:00,07/10/2021 00:00:00,01/01/1900 08:00:00,anon_imo_2,140.64,22.0,,7.36
79,anon_provisional_79,anon_buque_74,anon_imo_2,07/16/2021 00:00:00,01/01/1900 07:00:00,07/16/2021 00:00:00,01/01/1900 23:00:00,anon_imo_2,140.64,22.0,,7.36
80,anon_provisional_80,anon_buque_74,anon_imo_2,07/23/2021 00:00:00,01/01/1900 08:00:00,07/24/2021 00:00:00,01/01/1900 06:00:00,anon_imo_2,140.64,22.0,,7.36
81,anon_provisional_81,anon_buque_74,anon_imo_2,07/30/2021 00:00:00,01/01/1900 07:00:00,07/30/2021 00:00:00,01/01/1900 23:00:00,anon_imo_2,140.64,22.0,,7.36
82,anon_provisional_82,anon_buque_74,anon_imo_2,09/17/2021 00:00:00,01/01/1900 08:00:00,09/18/2021 00:00:00,01/01/1900 04:00:00,anon_imo_2,140.64,22.0,,7.36
83,anon_provisional_83,anon_buque_74,anon_imo_2,09/24/2021 00:00:00,01/01/1900 07:00:00,09/25/2021 00:00:00,01/01/1900 08:00:00,anon_imo_2,140.64,22.0,,7.36
84,anon_provisional_84,anon_buque_74,anon_imo_2,10/01/2021 00:00:00,01/01/1900 08:00:00,10/02/2021 00:00:00,01/01/1900 02:30:00,anon_imo_2,140.64,22.0,,7.36
85,anon_provisional_85,anon_buque_74,anon_imo_2,10/08/2021 00:00:00,01/01/1900 07:00:00,10/09/2021 00:00:00,01/01/1900 07:30:00,anon_imo_2,140.64,22.0,,7.36
86,anon_provisional_86,anon_buque_74,anon_imo_2,10/15/2021 00:00:00,01/01/1900 08:00:00,10/16/2021 00:00:00,01/01/1900 04:30:00,anon_imo_2,140.64,22.0,,7.36
87,anon_provisional_87,anon_buque_74,anon_imo_2,10/22/2021 00:00:00,01/01/1900 02:00:00,10/23/2021 00:00:00,01/01/1900 07:00:00,anon_imo_2,140.64,22.0,,7.36
88,anon_provisional_88,anon_buque_74,anon_imo_2,10/29/2021 00:00:00,01/01/1900 08:00:00,10/30/2021 00:00:00,01/01/1900 00:30:00,anon_imo_2,140.64,22.0,,7.36
91,anon_provisional_89,anon_buque_74,anon_imo_2,08/06/2021 00:00:00,01/01/1900 08:00:00,08/07/2021 00:00:00,01/01/1900 07:00:00,anon_imo_2,140.64,22.0,,7.36
92,anon_provisional_90,anon_buque_74,anon_imo_2,08/13/2021 00:00:00,01/01/1900 07:00:00,08/14/2021 00:00:00,01/01/1900 09:00:00,anon_imo_2,140.64,22.0,,7.36
93,anon_provisional_91,anon_buque_74,anon_imo_2,08/20/2021 00:00:00,01/01/1900 08:00:00,08/21/2021 00:00:00,01/01/1900 05:00:00,anon_imo_2,140.64,22.0,,7.36
94,anon_provisional_92,anon_buque_74,anon_imo_2,08/27/2021 00:00:00,01/01/1900 07:00:00,08/27/2021 00:00:00,01/01/1900 23:30:00,anon_imo_2,140.64,22.0,,7.36
95,anon_provisional_93,anon_buque_74,anon_imo_2,09/03/2021 00:00:00,01/01/1900 08:00:00,09/04/2021 00:00:00,01/01/1900 06:00:00,anon_imo_2,140.64,22.0,,7.36
96,anon_provisional_94,anon_buque_74,anon_imo_2,09/10/2021 00:00:00,01/01/1900 07:00:00,09/11/2021 00:00:00,01/01/1900 08:30:00,anon_imo_2,140.64,22.0,,7.36
97,anon_provisional_95,anon_buque_74,anon_imo_2,06/03/2021 00:00:00,01/01/1900 23:30:00,06/05/2021 00:00:00,01/01/1900 04:00:00,anon_imo_2,140.64,22.0,,7.36
98,anon_provisional_96,anon_buque_74,anon_imo_2,06/18/2021 00:00:00,01/01/1900 00:30:00,06/19/2021 00:00:00,01/01/1900 02:00:00,anon_imo_2,140.64,22.0,,7.36
99,anon_provisional_97,anon_buque_74,anon_imo_2,06/25/2021 00:00:00,01/01/1900 00:30:00,06/26/2021 00:00:00,01/01/1900 08:00:00,anon_imo_2,140.64,22.0,,7.36
100,anon_provisional_98,anon_buque_74,anon_imo_2,04/30/2021 00:00:00,01/01/1900 01:30:00,04/30/2021 00:00:00,01/01/1900 22:30:00,anon_imo_2,140.64,22.0,,7.36
101,anon_provisional_99,anon_buque_74,anon_imo_2,05/07/2021 00:00:00,01/01/1900 00:30:00,05/08/2021 00:00:00,01/01/1900 05:00:00,anon_imo_2,140.64,22.0,,7.36
102,anon_provisional_100,anon_buque_74,anon_imo_2,05/14/2021 00:00:00,01/01/1900 01:30:00,05/14/2021 00:00:00,01/01/1900 21:30:00,anon_imo_2,140.64,22.0,,7.36
103,anon_provisional_101,anon_buque_74,anon_imo_2,05/21/2021 00:00:00,01/01/1900 00:30:00,05/22/2021 00:00:00,01/01/1900 01:30:00,anon_imo_2,140.64,22.0,,7.36
104,anon_provisional_102,anon_buque_74,anon_imo_2,05/28/2021 00:00:00,01/01/1900 14:30:00,05/29/2021 00:00:00,01/01/1900 09:00:00,anon_imo_2,140.64,22.0,,7.36
105,anon_provisional_103,anon_buque_74,anon_imo_2,03/26/2021 00:00:00,01/01/1900 03:30:00,03/27/2021 00:00:00,01/01/1900 05:00:00,anon_imo_2,140.64,22.0,,7.36
106,anon_provisional_104,anon_buque_74,anon_imo_2,04/09/2021 00:00:00,01/01/1900 00:30:00,04/10/2021 00:00:00,01/01/1900 05:00:00,anon_imo_2,140.64,22.0,,7.36
107,anon_provisional_105,anon_buque_74,anon_imo_2,04/16/2021 00:00:00,01/01/1900 00:30:00,04/16/2021 00:00:00,01/01/1900 22:30:00,anon_imo_2,140.64,22.0,,7.36
108,anon_provisional_106,anon_buque_74,anon_imo_2,04/23/2021 00:00:00,01/01/1900 00:30:00,04/24/2021 00:00:00,01/01/1900 03:30:00,anon_imo_2,140.64,22.0,,7.36
109,anon_provisional_107,anon_buque_74,anon_imo_2,02/26/2021 00:00:00,01/01/1900 00:01:00,02/27/2021 00:00:00,01/01/1900 05:00:00,anon_imo_2,140.64,22.0,,7.36
110,anon_provisional_108,anon_buque_74,anon_imo_2,03/05/2021 00:00:00,01/01/1900 00:01:00,03/05/2021 00:00:00,01/01/1900 23:30:00,anon_imo_2,140.64,22.0,,7.36
111,anon_provisional_109,anon_buque_74,anon_imo_2,03/12/2021 00:00:00,01/01/1900 08:00:00,03/13/2021 00:00:00,01/01/1900 06:00:00,anon_imo_2,140.64,22.0,,7.36
112,anon_provisional_110,anon_buque_74,anon_imo_2,03/19/2021 00:00:00,01/01/1900 03:30:00,03/19/2021 00:00:00,01/01/1900 22:30:00,anon_imo_2,140.64,22.0,,7.36
113,anon_provisional_111,anon_buque_112,anon_imo_3,11/10/2021 00:00:00,01/01/1900 04:00:00,11/10/2021 00:00:00,01/01/1900 22:00:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
114,anon_provisional_113,anon_buque_112,anon_imo_3,11/17/2021 00:00:00,01/01/1900 02:00:00,11/17/2021 00:00:00,01/01/1900 17:00:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
115,anon_provisional_114,anon_buque_112,anon_imo_3,06/30/2021 00:00:00,01/01/1900 02:00:00,07/01/2021 00:00:00,01/01/1900 00:30:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
116,anon_provisional_115,anon_buque_112,anon_imo_3,07/07/2021 00:00:00,01/01/1900 02:00:00,07/08/2021 00:00:00,01/01/1900 06:30:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
117,anon_provisional_116,anon_buque_112,anon_imo_3,07/14/2021 00:00:00,01/01/1900 02:00:00,07/14/2021 00:00:00,01/01/1900 23:00:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
118,anon_provisional_117,anon_buque_112,anon_imo_3,09/22/2021 00:00:00,01/01/1900 02:00:00,09/22/2021 00:00:00,01/01/1900 21:00:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
119,anon_provisional_118,anon_buque_112,anon_imo_3,09/29/2021 00:00:00,01/01/1900 06:00:00,09/30/2021 00:00:00,01/01/1900 00:30:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
120,anon_provisional_119,anon_buque_112,anon_imo_3,10/06/2021 00:00:00,01/01/1900 02:00:00,10/06/2021 00:00:00,01/01/1900 20:00:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
121,anon_provisional_120,anon_buque_112,anon_imo_3,10/13/2021 00:00:00,01/01/1900 06:00:00,10/14/2021 00:00:00,01/01/1900 01:47:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
122,anon_provisional_121,anon_buque_112,anon_imo_3,10/20/2021 00:00:00,01/01/1900 02:00:00,10/21/2021 00:00:00,01/01/1900 06:00:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
123,anon_provisional_122,anon_buque_112,anon_imo_3,10/26/2021 00:00:00,01/01/1900 18:00:00,10/27/2021 00:00:00,01/01/1900 22:00:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
124,anon_provisional_123,anon_buque_112,anon_imo_3,11/03/2021 00:00:00,01/01/1900 02:00:00,11/04/2021 00:00:00,01/01/1900 04:00:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
126,anon_provisional_124,anon_buque_112,anon_imo_3,06/02/2021 00:00:00,01/01/1900 08:00:00,06/03/2021 00:00:00,01/01/1900 00:01:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
127,anon_provisional_125,anon_buque_112,anon_imo_3,06/09/2021 00:00:00,01/01/1900 02:00:00,06/09/2021 00:00:00,01/01/1900 19:00:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
128,anon_provisional_126,anon_buque_112,anon_imo_3,06/15/2021 00:00:00,01/01/1900 20:00:00,06/16/2021 00:00:00,01/01/1900 23:00:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
129,anon_provisional_127,anon_buque_112,anon_imo_3,06/23/2021 00:00:00,01/01/1900 02:00:00,06/24/2021 00:00:00,01/01/1900 05:00:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
130,anon_provisional_128,anon_buque_112,anon_imo_3,05/08/2021 00:00:00,01/01/1900 16:00:00,05/10/2021 00:00:00,01/01/1900 19:00:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
131,anon_provisional_129,anon_buque_112,anon_imo_3,04/24/2021 00:00:00,01/01/1900 16:00:00,04/26/2021 00:00:00,01/01/1900 19:30:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
132,anon_provisional_130,anon_buque_112,anon_imo_3,03/28/2021 00:00:00,01/01/1900 12:00:00,03/29/2021 00:00:00,01/01/1900 22:00:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
133,anon_provisional_131,anon_buque_112,anon_imo_3,04/10/2021 00:00:00,01/01/1900 12:00:00,04/12/2021 00:00:00,01/01/1900 20:30:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
134,anon_provisional_132,anon_buque_112,anon_imo_3,03/14/2021 00:00:00,01/01/1900 12:00:00,03/15/2021 00:00:00,01/01/1900 22:00:00,anon_imo_3,137500.0,21300.0,0.0,7466.0
135,anon_provisional_133,anon_buque_134,anon_imo_4,11/16/2021 00:00:00,01/01/1900 23:59:00,11/18/2021 00:00:00,01/01/1900 04:00:00,anon_imo_4,137.5,21.3,18.0,7.48
136,anon_provisional_135,anon_buque_136,anon_imo_4,11/24/2021 00:00:00,01/01/1900 08:00:00,11/24/2021 00:00:00,01/01/1900 20:00:00,anon_imo_4,137.5,21.3,18.0,7.48
137,anon_provisional_137,anon_buque_136,anon_imo_4,12/01/2021 00:00:00,01/01/1900 06:00:00,12/02/2021 00:00:00,01/01/1900 02:00:00,anon_imo_4,137.5,21.3,18.0,7.48
138,anon_provisional_138,anon_buque_136,anon_imo_4,12/08/2021 00:00:00,01/01/1900 08:00:00,12/08/2021 00:00:00,01/01/1900 23:00:00,anon_imo_4,137.5,21.3,18.0,7.48
139,anon_provisional_139,anon_buque_136,anon_imo_4,12/15/2021 00:00:00,01/01/1900 06:00:00,12/15/2021 00:00:00,01/01/1900 23:00:00,anon_imo_4,137.5,21.3,18.0,7.48
142,anon_provisional_140,anon_buque_141,anon_imo_5,07/05/2021 00:00:00,01/01/1900 16:00:00,07/06/2021 00:00:00,01/01/1900 23:00:00,anon_imo_5,89.95,14.4,0.0,6.2
